ts,real_kw
2023-01-02 13:45:00,6.438088893890381
2023-01-02 14:00:00,7.623248100280762
2023-01-02 14:15:00,6.914851665496826
2023-01-02 14:30:00,7.344213008880615
2023-01-02 14:45:00,6.329296588897705
2023-01-02 15:00:00,6.814905166625977
2023-01-02 15:15:00,6.486108779907227
2023-01-02 15:30:00,7.409010410308838
2023-01-02 15:45:00,12.352861404418944
2023-01-02 16:00:00,6.76198148727417
2023-01-02 16:15:00,7.006504058837891
2023-01-02 16:30:00,6.548096656799316
2023-01-02 16:45:00,7.418664455413818
2023-01-02 17:00:00,6.631248474121094
2023-01-02 17:15:00,6.881358623504639
2023-01-02 17:30:00,6.2375359535217285
2023-01-02 17:45:00,7.410567760467529
2023-01-02 18:00:00,7.220412254333496
2023-01-02 18:15:00,7.77528715133667
2023-01-02 18:30:00,7.960404872894287
2023-01-02 18:45:00,7.787693500518799
2023-01-02 19:00:00,8.25281810760498
2023-01-02 19:15:00,9.11947250366211
2023-01-02 19:30:00,8.374951362609863
2023-01-02 19:45:00,7.788269519805908
2023-01-02 20:00:00,7.9131855964660645
2023-01-02 20:15:00,7.693879127502441
2023-01-02 20:30:00,7.407002925872803
2023-01-02 20:45:00,8.190160751342773
2023-01-02 21:00:00,8.189397811889648
2023-01-02 21:15:00,12.122180938720703
2023-01-02 21:30:00,7.8378682136535645
2023-01-02 21:45:00,7.710671901702881
2023-01-02 22:00:00,12.561929702758787
2023-01-02 22:15:00,8.132787704467773
2023-01-02 22:30:00,7.750741958618164
2023-01-02 22:45:00,7.3058857917785645
2023-01-02 23:00:00,8.014170646667479
2023-01-02 23:15:00,8.027437210083008
2023-01-02 23:30:00,8.183077812194824
2023-01-02 23:45:00,7.205114364624023
2023-01-03 00:00:00,7.049585819244385
2023-01-03 00:15:00,7.855011940002441
2023-01-03 00:30:00,8.232162475585938
2023-01-03 00:45:00,12.917171478271484
2023-01-03 01:00:00,7.570623397827148
2023-01-03 01:15:00,7.910087585449219
2023-01-03 01:30:00,12.574642181396484
2023-01-03 01:45:00,8.148426055908203
2023-01-03 02:00:00,7.727455139160156
2023-01-03 02:15:00,8.330225944519043
2023-01-03 02:30:00,8.23226547241211
2023-01-03 02:45:00,7.196679592132568
2023-01-03 03:00:00,7.155512809753418
2023-01-03 03:15:00,7.123004913330078
2023-01-03 03:30:00,7.585399150848389
2023-01-03 03:45:00,7.581384181976318
2023-01-03 04:00:00,7.313217639923096
2023-01-03 04:15:00,7.165328979492188
2023-01-03 04:30:00,7.838396072387695
2023-01-03 04:45:00,8.444904327392578
2023-01-03 05:00:00,8.3705415725708
2023-01-03 05:15:00,7.875282287597656
2023-01-03 05:30:00,7.162400722503662
2023-01-03 05:45:00,6.736011981964111
2023-01-03 06:00:00,6.831662178039551
2023-01-03 06:15:00,7.32511043548584
2023-01-03 06:30:00,8.592560768127441
2023-01-03 06:45:00,9.764411926269531
2023-01-03 07:00:00,9.50160312652588
2023-01-03 07:15:00,24.269655227661133
2023-01-03 07:30:00,19.703453063964844
2023-01-03 07:45:00,28.27225112915039
2023-01-03 08:00:00,31.56841468811035
2023-01-03 08:15:00,39.56509399414063
2023-01-03 08:30:00,43.68852233886719
2023-01-03 08:45:00,41.24747467041016
2023-01-03 09:00:00,44.6900520324707
2023-01-03 09:15:00,44.72249984741211
2023-01-03 09:30:00,45.91697692871094
2023-01-03 09:45:00,53.66399383544922
2023-01-03 10:00:00,56.896331787109375
2023-01-03 10:15:00,59.7413444519043
2023-01-03 10:30:00,44.32191467285156
2023-01-03 10:45:00,45.07101440429688
2023-01-03 11:00:00,54.20293045043945
2023-01-03 11:15:00,52.67707061767578
2023-01-03 11:30:00,57.74135971069336
2023-01-03 11:45:00,55.07283782958984
2023-01-03 12:00:00,53.594905853271484
2023-01-03 12:15:00,59.058223724365234
2023-01-03 12:30:00,54.08335876464844
2023-01-03 12:45:00,55.18745422363281
2023-01-03 13:00:00,59.88603210449219
2023-01-03 13:15:00,54.560543060302734
2023-01-03 13:30:00,52.78824615478516
2023-01-03 13:45:00,56.29719924926758
2023-01-03 14:00:00,59.34540557861328
2023-01-03 14:15:00,56.94382095336914
2023-01-03 14:30:00,56.138179779052734
2023-01-03 14:45:00,53.9122428894043
2023-01-03 15:00:00,49.179935455322266
2023-01-03 15:15:00,35.76942825317383
2023-01-03 15:30:00,44.25737380981445
2023-01-03 15:45:00,38.4728889465332
2023-01-03 16:00:00,42.570343017578125
2023-01-03 16:15:00,36.4178352355957
2023-01-03 16:30:00,39.61481094360352
2023-01-03 16:45:00,39.06938171386719
2023-01-03 17:00:00,24.9562931060791
2023-01-03 17:15:00,24.494827270507812
2023-01-03 17:30:00,16.458019256591797
2023-01-03 17:45:00,8.327741622924805
2023-01-03 18:00:00,8.38425350189209
2023-01-03 18:15:00,8.538089752197266
2023-01-03 18:30:00,8.601705551147461
2023-01-03 18:45:00,9.046252250671388
2023-01-03 19:00:00,8.774054527282715
2023-01-03 19:15:00,8.888272285461426
2023-01-03 19:30:00,8.760594367980957
2023-01-03 19:45:00,7.932881832122803
2023-01-03 20:00:00,8.937281608581543
2023-01-03 20:15:00,9.19008445739746
2023-01-03 20:30:00,8.631282806396484
2023-01-03 20:45:00,10.560882568359377
2023-01-03 21:00:00,8.233975410461426
2023-01-03 21:15:00,8.463935852050781
2023-01-03 21:30:00,8.793277740478516
2023-01-03 21:45:00,9.449472427368164
2023-01-03 22:00:00,8.526266098022461
2023-01-03 22:15:00,8.490944862365723
2023-01-03 22:30:00,8.651723861694336
2023-01-03 22:45:00,8.757817268371582
2023-01-03 23:00:00,8.670701026916504
2023-01-03 23:15:00,8.4562406539917
2023-01-03 23:30:00,8.72718334197998
2023-01-03 23:45:00,8.673297882080078
2023-01-04 00:00:00,7.997334957122803
2023-01-04 00:15:00,8.803791046142578
2023-01-04 00:30:00,8.883410453796387
2023-01-04 00:45:00,8.387503623962402
2023-01-04 01:00:00,8.425759315490723
2023-01-04 01:15:00,8.53677749633789
2023-01-04 01:30:00,8.657832145690918
2023-01-04 01:45:00,8.64681625366211
2023-01-04 02:00:00,9.266894340515137
2023-01-04 02:15:00,8.521759986877441
2023-01-04 02:30:00,8.51485538482666
2023-01-04 02:45:00,8.349506378173828
2023-01-04 03:00:00,8.373703956604004
2023-01-04 03:15:00,8.85670280456543
2023-01-04 03:30:00,9.972715377807615
2023-01-04 03:45:00,8.848849296569824
2023-01-04 04:00:00,8.238357543945312
2023-01-04 04:15:00,8.69743537902832
2023-01-04 04:30:00,8.206748008728027
2023-01-04 04:45:00,8.820413589477539
2023-01-04 05:00:00,8.954855918884277
2023-01-04 05:15:00,9.703917503356934
2023-01-04 05:30:00,8.394941329956055
2023-01-04 05:45:00,7.95252513885498
2023-01-04 06:00:00,8.009779930114746
2023-01-04 06:15:00,9.17091178894043
2023-01-04 06:30:00,27.496809005737305
2023-01-04 06:45:00,55.76586532592773
2023-01-04 07:00:00,58.90166091918945
2023-01-04 07:15:00,63.48864364624024
2023-01-04 07:30:00,60.83625030517578
2023-01-04 07:45:00,69.01219177246094
2023-01-04 08:00:00,67.44902801513672
2023-01-04 08:15:00,85.08453369140625
2023-01-04 08:30:00,81.87348175048828
2023-01-04 08:45:00,87.72126770019531
2023-01-04 09:00:00,93.10902404785156
2023-01-04 09:15:00,89.29951477050781
2023-01-04 09:30:00,82.05374908447266
2023-01-04 09:45:00,82.1605224609375
2023-01-04 10:00:00,86.38372039794922
2023-01-04 10:15:00,81.19915008544922
2023-01-04 10:30:00,88.44322204589844
2023-01-04 10:45:00,95.7999496459961
2023-01-04 11:00:00,75.83589172363281
2023-01-04 11:15:00,74.23143005371094
2023-01-04 11:30:00,77.76587677001953
2023-01-04 11:45:00,76.92882537841797
2023-01-04 12:00:00,77.57079315185547
2023-01-04 12:15:00,71.54005432128906
2023-01-04 12:30:00,67.45184326171875
2023-01-04 12:45:00,74.2146224975586
2023-01-04 13:00:00,73.13006591796875
2023-01-04 13:15:00,73.67512512207031
2023-01-04 13:30:00,75.55964660644531
2023-01-04 13:45:00,83.557373046875
2023-01-04 14:00:00,75.12020111083984
2023-01-04 14:15:00,80.10935974121094
2023-01-04 14:30:00,70.989013671875
2023-01-04 14:45:00,72.80437469482422
2023-01-04 15:00:00,70.79881286621094
2023-01-04 15:15:00,63.44048309326172
2023-01-04 15:30:00,63.14056396484375
2023-01-04 15:45:00,67.42999267578125
2023-01-04 16:00:00,55.32716751098633
2023-01-04 16:15:00,50.81460952758789
2023-01-04 16:30:00,51.73047637939453
2023-01-04 16:45:00,39.13236618041992
2023-01-04 17:00:00,31.51609230041504
2023-01-04 17:15:00,35.39515686035156
2023-01-04 17:30:00,33.12521743774414
2023-01-04 17:45:00,38.9650993347168
2023-01-04 18:00:00,34.02260208129883
2023-01-04 18:15:00,41.06935119628906
2023-01-04 18:30:00,26.440807342529297
2023-01-04 18:45:00,24.32789802551269
2023-01-04 19:00:00,19.579345703125
2023-01-04 19:15:00,19.139190673828125
2023-01-04 19:30:00,18.714439392089844
2023-01-04 19:45:00,18.578310012817383
2023-01-04 20:00:00,20.39792823791504
2023-01-04 20:15:00,18.225574493408203
2023-01-04 20:30:00,17.73415756225586
2023-01-04 20:45:00,12.149889945983888
2023-01-04 21:00:00,11.656103134155272
2023-01-04 21:15:00,11.87440013885498
2023-01-04 21:30:00,11.750285148620604
2023-01-04 21:45:00,12.12182903289795
2023-01-04 22:00:00,11.891263961791992
2023-01-04 22:15:00,11.789542198181152
2023-01-04 22:30:00,11.598673820495604
2023-01-04 22:45:00,12.038212776184082
2023-01-04 23:00:00,11.529674530029297
2023-01-04 23:15:00,12.013470649719238
2023-01-04 23:30:00,12.601441383361816
2023-01-04 23:45:00,11.401968955993652
2023-01-05 00:00:00,11.318732261657717
2023-01-05 00:15:00,12.281451225280762
2023-01-05 00:30:00,11.52163314819336
2023-01-05 00:45:00,11.354528427124023
2023-01-05 01:00:00,11.480730056762695
2023-01-05 01:15:00,11.665587425231934
2023-01-05 01:30:00,11.378728866577148
2023-01-05 01:45:00,11.299016952514648
2023-01-05 02:00:00,12.117711067199709
2023-01-05 02:15:00,11.79903507232666
2023-01-05 02:30:00,12.03968334197998
2023-01-05 02:45:00,11.643404960632324
2023-01-05 03:00:00,11.73190975189209
2023-01-05 03:15:00,11.873212814331056
2023-01-05 03:30:00,11.83785629272461
2023-01-05 03:45:00,11.61142921447754
2023-01-05 04:00:00,11.932901382446287
2023-01-05 04:15:00,11.605669975280762
2023-01-05 04:30:00,11.58678150177002
2023-01-05 04:45:00,11.929091453552246
2023-01-05 05:00:00,11.564898490905762
2023-01-05 05:15:00,11.563664436340332
2023-01-05 05:30:00,11.937475204467772
2023-01-05 05:45:00,12.17652416229248
2023-01-05 06:00:00,11.394903182983398
2023-01-05 06:15:00,11.075873374938965
2023-01-05 06:30:00,42.50658416748047
2023-01-05 06:45:00,51.13071060180664
2023-01-05 07:00:00,43.13636779785156
2023-01-05 07:15:00,52.01460266113281
2023-01-05 07:30:00,66.55195617675781
2023-01-05 07:45:00,60.4482421875
2023-01-05 08:00:00,64.61660003662108
2023-01-05 08:15:00,78.45346069335938
2023-01-05 08:30:00,71.58580017089844
2023-01-05 08:45:00,83.47731018066406
2023-01-05 09:00:00,77.90228271484375
2023-01-05 09:15:00,72.63970184326172
2023-01-05 09:30:00,85.30681610107422
2023-01-05 09:45:00,83.52198028564453
2023-01-05 10:00:00,98.8048324584961
2023-01-05 10:15:00,89.71448516845703
2023-01-05 10:30:00,86.50910186767578
2023-01-05 10:45:00,90.93923950195312
2023-01-05 11:00:00,76.65431213378906
2023-01-05 11:15:00,78.48673248291016
2023-01-05 11:30:00,83.02422332763672
2023-01-05 11:45:00,80.41362762451172
2023-01-05 12:00:00,85.65450286865234
2023-01-05 12:15:00,69.12145233154297
2023-01-05 12:30:00,73.7695083618164
2023-01-05 12:45:00,73.4129867553711
2023-01-05 13:00:00,68.13599395751953
2023-01-05 13:15:00,72.69791412353516
2023-01-05 13:30:00,70.56989288330078
2023-01-05 13:45:00,71.03172302246094
2023-01-05 14:00:00,66.98641967773438
2023-01-05 14:15:00,80.69513702392578
2023-01-05 14:30:00,68.8162612915039
2023-01-05 14:45:00,75.8854751586914
2023-01-05 15:00:00,72.4128646850586
2023-01-05 15:15:00,76.78199005126953
2023-01-05 15:30:00,71.51277923583984
2023-01-05 15:45:00,73.46351623535156
2023-01-05 16:00:00,68.13652038574219
2023-01-05 16:15:00,57.01142883300781
2023-01-05 16:30:00,48.5474853515625
2023-01-05 16:45:00,37.50939178466797
2023-01-05 17:00:00,30.295726776123047
2023-01-05 17:15:00,31.885814666748047
2023-01-05 17:30:00,31.78713607788086
2023-01-05 17:45:00,33.63096237182617
2023-01-05 18:00:00,36.29916763305664
2023-01-05 18:15:00,39.68668365478516
2023-01-05 18:30:00,32.336212158203125
2023-01-05 18:45:00,19.76728057861328
2023-01-05 19:00:00,20.931058883666992
2023-01-05 19:15:00,17.97149658203125
2023-01-05 19:30:00,17.527555465698242
2023-01-05 19:45:00,13.876121520996094
2023-01-05 20:00:00,16.68231201171875
2023-01-05 20:15:00,13.810667991638184
2023-01-05 20:30:00,14.0084867477417
2023-01-05 20:45:00,8.675012588500977
2023-01-05 21:00:00,8.213608741760254
2023-01-05 21:15:00,8.958829879760742
2023-01-05 21:30:00,8.588423728942871
2023-01-05 21:45:00,8.330793380737305
2023-01-05 22:00:00,8.75257682800293
2023-01-05 22:15:00,8.482870101928711
2023-01-05 22:30:00,8.498132705688477
2023-01-05 22:45:00,8.723651885986328
2023-01-05 23:00:00,8.833683967590332
2023-01-05 23:15:00,8.333660125732422
2023-01-05 23:30:00,10.195917129516602
2023-01-05 23:45:00,8.540056228637695
2023-01-06 00:00:00,8.940353393554688
2023-01-06 00:15:00,8.408651351928711
2023-01-06 00:30:00,8.333017349243164
2023-01-06 00:45:00,8.410256385803223
2023-01-06 01:00:00,8.337661743164062
2023-01-06 01:15:00,8.465410232543945
2023-01-06 01:30:00,8.621517181396484
2023-01-06 01:45:00,8.807236671447754
2023-01-06 02:00:00,8.911712646484375
2023-01-06 02:15:00,8.802724838256836
2023-01-06 02:30:00,8.365514755249023
2023-01-06 02:45:00,8.307843208312988
2023-01-06 03:00:00,8.874815940856934
2023-01-06 03:15:00,8.3815336227417
2023-01-06 03:30:00,8.501921653747559
2023-01-06 03:45:00,8.82444953918457
2023-01-06 04:00:00,8.394564628601074
2023-01-06 04:15:00,8.674373626708984
2023-01-06 04:30:00,8.487557411193848
2023-01-06 04:45:00,9.177530288696287
2023-01-06 05:00:00,8.627093315124512
2023-01-06 05:15:00,8.542736053466797
2023-01-06 05:30:00,9.137877464294434
2023-01-06 05:45:00,8.125616073608398
2023-01-06 06:00:00,7.801937580108643
2023-01-06 06:15:00,9.041833877563477
2023-01-06 06:30:00,13.833941459655762
2023-01-06 06:45:00,47.43971633911133
2023-01-06 07:00:00,49.77013397216797
2023-01-06 07:15:00,46.9146614074707
2023-01-06 07:30:00,49.173221588134766
2023-01-06 07:45:00,56.72035217285156
2023-01-06 08:00:00,56.27549362182617
2023-01-06 08:15:00,59.89028930664063
2023-01-06 08:30:00,58.658050537109375
2023-01-06 08:45:00,65.27524566650392
2023-01-06 09:00:00,79.6142578125
2023-01-06 09:15:00,83.98423767089844
2023-01-06 09:30:00,90.30770874023438
2023-01-06 09:45:00,89.14144897460938
2023-01-06 10:00:00,83.6788330078125
2023-01-06 10:15:00,76.53412628173828
2023-01-06 10:30:00,73.06062316894531
2023-01-06 10:45:00,83.1528091430664
2023-01-06 11:00:00,80.49490356445312
2023-01-06 11:15:00,73.0595703125
2023-01-06 11:30:00,68.66959381103516
2023-01-06 11:45:00,75.33301544189453
2023-01-06 12:00:00,68.68336486816406
2023-01-06 12:15:00,78.46553802490234
2023-01-06 12:30:00,64.52587127685547
2023-01-06 12:45:00,69.91978454589844
2023-01-06 13:00:00,62.65090560913086
2023-01-06 13:15:00,62.73693084716797
2023-01-06 13:30:00,66.62740325927734
2023-01-06 13:45:00,74.8918685913086
2023-01-06 14:00:00,77.71131896972656
2023-01-06 14:15:00,69.0443115234375
2023-01-06 14:30:00,74.9323501586914
2023-01-06 14:45:00,76.35509490966797
2023-01-06 15:00:00,70.9278335571289
2023-01-06 15:15:00,86.0368881225586
2023-01-06 15:30:00,70.30607604980469
2023-01-06 15:45:00,72.26034545898438
2023-01-06 16:00:00,60.76537322998047
2023-01-06 16:15:00,60.1133041381836
2023-01-06 16:30:00,53.43163299560547
2023-01-06 16:45:00,37.27965545654297
2023-01-06 17:00:00,26.65715980529785
2023-01-06 17:15:00,25.63527107238769
2023-01-06 17:30:00,26.12891387939453
2023-01-06 17:45:00,32.69038391113281
2023-01-06 18:00:00,22.05045509338379
2023-01-06 18:15:00,22.397972106933597
2023-01-06 18:30:00,19.69371223449707
2023-01-06 18:45:00,17.175491333007812
2023-01-06 19:00:00,18.231586456298828
2023-01-06 19:15:00,18.99637222290039
2023-01-06 19:30:00,15.992435455322266
2023-01-06 19:45:00,16.395496368408203
2023-01-06 20:00:00,14.392916679382324
2023-01-06 20:15:00,11.42795753479004
2023-01-06 20:30:00,10.145824432373049
2023-01-06 20:45:00,8.638408660888672
2023-01-06 21:00:00,7.074247360229492
2023-01-06 21:15:00,7.017553329467773
2023-01-06 21:30:00,7.394523620605469
2023-01-06 21:45:00,8.310649871826172
2023-01-06 22:00:00,8.713298797607422
2023-01-06 22:15:00,7.004004955291748
2023-01-06 22:30:00,7.593841075897217
2023-01-06 22:45:00,7.079041004180908
2023-01-06 23:00:00,7.403580188751221
2023-01-06 23:15:00,6.882713317871094
2023-01-06 23:30:00,7.419488906860352
2023-01-06 23:45:00,7.973605632781982
2023-01-07 00:00:00,7.040069103240967
2023-01-07 00:15:00,6.924274444580078
2023-01-07 00:30:00,6.925325393676758
2023-01-07 00:45:00,7.284090518951416
2023-01-07 01:00:00,7.09406852722168
2023-01-07 01:15:00,7.773604869842529
2023-01-07 01:30:00,7.479603290557861
2023-01-07 01:45:00,7.647203922271728
2023-01-07 02:00:00,7.1926984786987305
2023-01-07 02:15:00,7.524789333343506
2023-01-07 02:30:00,9.300482749938965
2023-01-07 02:45:00,7.304388523101807
2023-01-07 03:00:00,8.578289031982422
2023-01-07 03:15:00,7.27180004119873
2023-01-07 03:30:00,7.540919780731201
2023-01-07 03:45:00,7.305184364318848
2023-01-07 04:00:00,8.550697326660156
2023-01-07 04:15:00,7.097358226776123
2023-01-07 04:30:00,7.21514368057251
2023-01-07 04:45:00,7.790982246398926
2023-01-07 05:00:00,7.468591690063477
2023-01-07 05:15:00,7.539670467376709
2023-01-07 05:30:00,7.076185703277588
2023-01-07 05:45:00,6.817091941833496
2023-01-07 06:00:00,6.213466644287109
2023-01-07 06:15:00,6.27766227722168
2023-01-07 06:30:00,10.035243034362791
2023-01-07 06:45:00,8.287559509277344
2023-01-07 07:00:00,7.768342971801758
2023-01-07 07:15:00,7.018189907073975
2023-01-07 07:30:00,9.260826110839844
2023-01-07 07:45:00,8.478740692138672
2023-01-07 08:00:00,8.206664085388184
2023-01-07 08:15:00,8.635705947875977
2023-01-07 08:30:00,9.819924354553224
2023-01-07 08:45:00,9.293060302734377
2023-01-07 09:00:00,8.622605323791504
2023-01-07 09:15:00,8.391069412231445
2023-01-07 09:30:00,8.435830116271973
2023-01-07 09:45:00,8.137815475463867
2023-01-07 10:00:00,8.681252479553223
2023-01-07 10:15:00,9.168865203857422
2023-01-07 10:30:00,12.71566677093506
2023-01-07 10:45:00,12.352338790893556
2023-01-07 11:00:00,8.609946250915527
2023-01-07 11:15:00,8.47819995880127
2023-01-07 11:30:00,8.419734954833984
2023-01-07 11:45:00,8.337346076965332
2023-01-07 12:00:00,7.48452615737915
2023-01-07 12:15:00,8.151873588562012
2023-01-07 12:30:00,7.054562568664551
2023-01-07 12:45:00,6.390800952911377
2023-01-07 13:00:00,6.757154941558838
2023-01-07 13:15:00,6.85434103012085
2023-01-07 13:30:00,6.9341206550598145
2023-01-07 13:45:00,6.617464065551758
2023-01-07 14:00:00,6.160421848297119
2023-01-07 14:15:00,6.072286128997803
2023-01-07 14:30:00,5.882656097412109
2023-01-07 14:45:00,7.356823444366455
2023-01-07 15:00:00,6.814000606536865
2023-01-07 15:15:00,5.761484146118164
2023-01-07 15:30:00,6.367616176605225
2023-01-07 15:45:00,6.106772422790527
2023-01-07 16:00:00,5.29911994934082
2023-01-07 16:15:00,6.115703105926514
2023-01-07 16:30:00,5.54560661315918
2023-01-07 16:45:00,6.566672325134277
2023-01-07 17:00:00,5.73845911026001
2023-01-07 17:15:00,5.38674783706665
2023-01-07 17:30:00,5.614303588867188
2023-01-07 17:45:00,5.272699356079102
2023-01-07 18:00:00,7.069491386413574
2023-01-07 18:15:00,6.536767482757568
2023-01-07 18:30:00,6.682941436767578
2023-01-07 18:45:00,6.751792907714844
2023-01-07 19:00:00,5.985112190246582
2023-01-07 19:15:00,6.689867973327637
2023-01-07 19:30:00,7.450101852416992
2023-01-07 19:45:00,6.027901649475098
2023-01-07 20:00:00,6.254756450653076
2023-01-07 20:15:00,6.130383014678955
2023-01-07 20:30:00,6.330062389373779
2023-01-07 20:45:00,6.172653675079346
2023-01-07 21:00:00,5.977904319763184
2023-01-07 21:15:00,6.097103118896484
2023-01-07 21:30:00,8.041653633117676
2023-01-07 21:45:00,6.509190082550049
