Timestamp,T_Zone_PPO,Power_kW_PPO,Reward
2021-09-08 21:00:00,24.279053,11.126222610473633,-0.122507036
2021-09-08 21:15:00,25.18652,8.026718139648438,-0.021406807
2021-09-08 21:30:00,24.132341,9.160799980163574,-0.053232547
2021-09-08 21:45:00,24.004639,10.371383666992188,-0.10357785
2021-09-08 22:00:00,25.042044,7.897167205810547,-0.020156102
2021-09-08 22:15:00,24.088825,9.134024620056152,-0.047933534
2021-09-08 22:30:00,24.128618,10.562356948852539,-0.09834221
2021-09-08 22:45:00,24.983694,7.9866814613342285,-0.01638294
2021-09-08 23:00:00,24.0753,8.780187606811523,-0.04083266
2021-09-08 23:15:00,24.002016,9.96041202545166,-0.081002414
2021-09-08 23:30:00,24.868206,7.889190196990967,-0.01620528
2021-09-08 23:45:00,24.019665,9.427709579467773,-0.052814208
2021-09-15 00:15:00,24.777962,8.193282127380371,-0.01620528
2021-09-15 00:30:00,24.114117,9.495927810668945,-0.055628788
2021-09-15 00:45:00,23.999819,12.711881637573242,-0.16367933
2021-09-15 01:00:00,24.737162,8.587800979614258,-0.020256598
2021-09-15 01:15:00,24.129663,9.108232498168945,-0.040388756
2021-09-15 01:30:00,24.003082,10.301398277282715,-0.08023981
2021-09-15 01:45:00,24.70461,8.618364334106445,-0.020256598
2021-09-15 02:00:00,24.113686,8.960408210754395,-0.04020558
2021-09-15 02:15:00,24.01461,10.289044380187988,-0.08096787
2021-09-15 02:30:00,24.673529,8.29935359954834,-0.020256598
2021-09-15 02:45:00,24.012539,9.401801109313965,-0.050516743
2021-09-15 03:00:00,23.99987,13.131750106811523,-0.17174435
2021-09-15 03:15:00,24.62881,8.465858459472656,-0.020256598
2021-09-15 03:30:00,24.011068,9.376386642456055,-0.050965205
2021-09-15 03:45:00,23.999905,12.911078453063965,-0.17333655
2021-09-15 04:00:00,24.595606,8.469797134399414,-0.020256598
2021-09-15 04:15:00,24.009996,9.305455207824707,-0.051738963
2021-09-15 04:30:00,23.999922,13.258829116821289,-0.17725638
2021-09-15 04:45:00,23.999945,13.910982131958008,-0.19393773
2021-09-15 05:00:00,23.999794,13.954425811767578,-0.19597021
2021-09-15 05:15:00,23.999619,14.138630867004395,-0.19720985
2021-09-15 05:30:00,23.99947,13.952741622924805,-0.1957911
2021-09-15 05:45:00,23.769629,14.647122383117676,-0.23859401
2021-09-15 06:00:00,23.472666,14.459453582763672,-0.2104627
2021-09-15 06:15:00,23.326038,15.355262756347656,-0.20836961
2021-09-15 06:30:00,23.256607,17.167123794555664,-0.21126086
2021-09-15 06:45:00,23.995596,17.098127365112305,-0.13605542
2021-09-15 07:00:00,23.998295,22.19648551940918,-0.20910312
2021-09-15 07:15:00,23.998695,22.495004653930664,-0.14079617
2021-09-15 07:30:00,23.998774,24.95457649230957,-0.14721219
2021-09-15 07:45:00,23.998198,28.75885581970215,-0.2166481
2021-09-15 08:00:00,23.998245,33.63266372680664,-0.21767353
2021-09-15 08:15:00,23.998339,37.829254150390625,-0.2408691
2021-09-15 08:30:00,23.998161,38.865806579589844,-0.2253806
2021-09-15 08:45:00,24.222706,37.95306396484375,-0.1704346
2021-09-15 09:00:00,24.25528,40.55872344970703,-0.23564939
2021-09-15 09:15:00,24.104498,47.41510009765625,-0.46317658
2021-09-15 09:30:00,24.177935,40.027828216552734,-0.18123838
2021-09-15 09:45:00,24.261786,41.054595947265625,-0.17502098
2021-09-15 10:00:00,24.327545,43.67839050292969,-0.2662892
2021-09-15 10:15:00,24.405725,44.69657897949219,-0.25922263
2021-09-15 10:30:00,24.450819,42.97205963540581,-0.5
2021-09-15 10:45:00,24.901316,44.31317901611328,-0.25297052
2021-09-15 11:00:00,25.25221,44.196617126464844,-0.23516455
2021-09-15 11:15:00,25.45095,44.886470794677734,-0.26190737
2021-09-15 11:30:00,25.662153,43.827716036045835,-0.5
2021-09-15 11:45:00,25.090595,45.75893020629883,-0.28329006
2021-09-15 12:00:00,24.907816,45.395050048828125,-0.27919322
2021-09-15 12:15:00,24.971912,42.57327808217799,-0.5
2021-09-15 12:30:00,25.04875,45.44978332519531,-0.28619352
2021-09-15 12:45:00,25.18889,45.57305908203125,-0.28914455
2021-09-15 13:00:00,25.330793,45.151466369628906,-0.29532334
2021-09-15 13:15:00,25.59049,44.573883056640625,-0.29724073
2021-09-15 13:30:00,25.804628,45.567420959472656,-0.29906547
2021-09-15 13:45:00,25.89868,46.51182556152344,-0.29919377
2021-09-15 14:00:00,25.945501,46.82261657714844,-0.2992754
2021-09-15 14:15:00,25.978851,43.92696297422371,-0.5
2021-09-15 14:30:00,25.98892,43.68398333610372,-0.5
2021-09-15 14:45:00,26.024282,41.63386732466682,-0.50007373
2021-09-15 15:00:00,26.076456,41.177047039600126,-0.5007307
2021-09-15 15:15:00,26.10899,40.44533744771434,-0.5014849
2021-09-15 15:30:00,26.12078,39.3408165688211,-0.5018235
2021-09-15 15:45:00,27.374743,35.56177520751953,-0.34494144
2021-09-15 16:00:00,27.659084,39.729454040527344,-0.5768818
2021-09-15 16:15:00,28.001827,38.228553771972656,-0.73786664
2021-09-15 16:30:00,28.185345,39.063499450683594,-1.0826278
2021-09-15 16:45:00,26.509087,20.550201416015625,-0.119979315
2021-09-15 17:00:00,26.04092,18.942441940307617,-0.11115701
